urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1QF411K7Lt/,【东盟十国02丨印尼】权斗几度引发屠杀，经济奇迹转瞬既逝，“大国梦”还有多远？,历史 地理 印度尼西亚 亚洲四小虎 亚洲金融危机 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！  东盟十国系列回顾： 【东盟十国 01】菲律宾传送门：BV1og411d7rg 【东盟十国 02】印尼传送门：BV1QF411K7Lt 【东盟十国 03】泰国传送门：BV12g41167Gi 【东盟十国 04】马来西亚传送门：BV1xt4y1E7VC 【东盟十国 05】文莱传送门：BV1de4y1q799 【东盟十国 06】东帝汶传送门：BV1VG4y1Z7MW 【东盟十国 07】老挝传送门：BV1a3411o7vU 【东盟十国 08】柬埔寨传送门：BV1rs4y1Z7XH 【东盟十国 09】缅甸传送门：BV1Wb411f7fV 【东盟十国 10】越南传送门：BV12h411g7q9 【东盟十国 11】新加坡传送门：BV1bP41127FG 【东盟十国 12】东南亚华人传送门：BV1TM4y1q7M4 【东盟十国 13】老挝篮球队传送门：BV18W4y1X7fs,http://i1.hdslb.com/bfs/archive/cf2c2520a71ab0ae57dc52b53fc7ad24e78893d5.jpg,0.0,0.0,0.1875,
https://www.bilibili.com/video/BV1pk4y1F74a/,中东唯一的红色政权，如何变成阿拉伯的火药桶？【中东07丨也门】,故事档案馆 曼德海峡 也门 红海 中东 王骁 阿拉伯 阿拉伯半岛 胡赛武装 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i2.hdslb.com/bfs/archive/61a45ac72d2430ec98c39251627986b616a5344a.jpg,0.0,0.05629715757507138,0.0625,
BV1kG41137fE,英国菜难吃这事儿，得怪英国人自己【闲木鱼】,故事档案馆 夏夜故事会 美食 人文 英国 欧洲 历史 黑暗料理 薯条 ,英国菜，有一种一看图片就能饱肚子的魅力。,http://i2.hdslb.com/bfs/archive/26b58f87b72ae84e2b3d578f4b86fc7ec6a3ef1b.jpg,0.16839750037215276,0.11914719328677732,-1.0625,
BV1Y94y1K7Wp,30分钟带你全面了解英国,英国 文化 曼彻斯特 英格兰 美食 伦敦 知识前沿派对 爱丁堡 英国历史 苏格兰 ,提起英国你会想到什么～ 本期我们从历史、城市、美食、文化、城市等方面全面了解——英国,http://i2.hdslb.com/bfs/archive/fd7ac8c41747e2ffbcd83ae14d536eda6442dc3e.jpg,0.09349477497536716,0.17828145388467143,-0.5625,
BV1EJ411t7wp,骁话一下：为什么西方总想搞乱新疆？,骁话一下 王骁 新疆 历史 西域 ,12月4日，美国通过“涉疆法案”，粗暴干涉我国内政，抹黑我国去极端化和打击恐怖主义的努力。新疆从汉代就是我国领土，近代以来我国积贫积弱，帝国主义侵门踏户，给新疆种下大量动荡的种子。到了今天，在中美博弈的大环境下，西方列强再一次露出獠牙，试图炒作新疆话题，本期《骁话一下》，咱就来聊聊为什么境外势力那么“关心”新疆？,http://i2.hdslb.com/bfs/archive/f8cad0c2f99e70447549317158a767e19f108b71.jpg,0.0845798608014702,0.0,-0.6875,
BV1Y94y1K7Wp,30分钟带你全面了解英国,英国 文化 曼彻斯特 英格兰 美食 伦敦 知识前沿派对 爱丁堡 英国历史 苏格兰 ,提起英国你会想到什么～ 本期我们从历史、城市、美食、文化、城市等方面全面了解——英国,http://i2.hdslb.com/bfs/archive/fd7ac8c41747e2ffbcd83ae14d536eda6442dc3e.jpg,0.09349477497536716,0.17828145388467143,-0.5625,
BV19D4y1W7tr,混知漫画｜英国历史上几位大名鼎鼎的女人到底啥关系？,知识分享官 漫画 历史 英国 欧洲 人物 英国历史 ,-,http://i1.hdslb.com/bfs/archive/32bfe69bd9f14b8964ceda8228953cb192001982.jpg,0.06804963087832473,0.13754360455586231,-1.0,
BV16F411B744,最能让带英破防的人是谁？【硬核狠人21】,人物 故事档案馆 战争 历史 奇闻 英国 苏联 特工 ,本篇为硬核狠人之布莱克。 参考资料： 布莱克自传《别无选择》 《红色文件：乔治布莱克访谈录》 赫米斯顿·罗杰2013年出版传记《最伟大的叛徒：乔治·布莱克的秘密生活》 俄文短传记《逃离沃姆伍德·斯克拉布监狱》 立陶宛媒体采访访谈录《我没什么可辩解的》 《梅杜莎》对布莱克死亡的哀悼文章,http://i1.hdslb.com/bfs/archive/dcbc92ed9641e22e332c89b6827246c539787461.jpg,0.0,0.12735952979479354,-1.1875,
BV1Y94y1K7Wp,30分钟带你全面了解英国,英国 文化 曼彻斯特 英格兰 美食 伦敦 知识前沿派对 爱丁堡 英国历史 苏格兰 ,提起英国你会想到什么～ 本期我们从历史、城市、美食、文化、城市等方面全面了解——英国,http://i2.hdslb.com/bfs/archive/fd7ac8c41747e2ffbcd83ae14d536eda6442dc3e.jpg,0.09349477497536716,0.17828145388467143,-0.5625,0.23242086646402027
BV1kG41137fE,英国菜难吃这事儿，得怪英国人自己【闲木鱼】,故事档案馆 夏夜故事会 美食 人文 英国 欧洲 历史 黑暗料理 薯条 ,英国菜，有一种一看图片就能饱肚子的魅力。,http://i2.hdslb.com/bfs/archive/26b58f87b72ae84e2b3d578f4b86fc7ec6a3ef1b.jpg,0.16839750037215276,0.11914719328677732,-1.0625,0.169640463192943
BV1Xo4y1n7yT,“蒙哥马利”为啥会被苏军解救？【硬核狠人51】,德国 历史 人物 战争 苏联 英国 蒙哥马利 历史人文档案馆 ,本篇为硬核狠人之班威尔。  参考资料： 里奥·赫普斯1976年出版《逃亡者》 休·格兰特2001年出版《士兵的游戏：1957-1960》 约翰·帕克2000年出版《伞兵团：英国最强悍兵团内幕》 伊戈尔·科尼利森2000年出版《回到兹沃勒：沉睡者和其他人》  查尔斯·怀庭1974年出版《阿纳姆的一座桥》,http://i1.hdslb.com/bfs/archive/0e6f0a84e3128298f5c71d2b717baa170a7c4cd3.jpg,0.0,0.05992996822422367,-1.0,0.06857249322440934
BV15E411Y7J5,【卡塔尔番外篇】10分钟了解阿拉伯帝国发展史，竟然打败过盛世大唐，“哈里发”与各种“派”终于分清了，,历史 旅游 军事 人文 科技 旅行 三味新知 中国大陆 伊斯兰教 中东土豪 阿拉伯帝国 合作机构 ,第一期内容：av71262379’ 第二期内容：av73077684 今天继续讲中东土豪国卡塔尔，【上一期】我们讲了卡塔尔男人是不是可以娶四个老婆，他们的主要生活来源是什么，今天进入到《中东土豪国卡塔尔》的第三期，我们来说说卡塔尔的历史。,http://i0.hdslb.com/bfs/archive/cf168d2a7de67609b8897d43826d62d892e077e6.jpg,0.0,0.0,-0.1875,
BV1G94y1Q75m,美国最幸运的人是谁？【硬核狠人36】,历史 美国 人物 贸易 运气 财富 德克斯特 历史人文档案馆 历史人文档案馆2022第二季 ,简介：本篇为硬核狠人之德克斯特。  参考资料： 埃姆斯·布拉德1874年撰写《蒂莫西·德克斯特勋爵》 塞缪尔·克纳普1848年出版《蒂莫西·德克斯特勋爵的生平》 马昆德·约翰1960年出版《重访蒂莫西·德克斯特》,http://i2.hdslb.com/bfs/archive/6366fe7ecd036ac3479578f616197bdc865b7142.jpg,0.0,0.0,-0.25,
BV1et411z7ai,【圣诞特辑】汉皮升官,剪辑 搞笑 经典 是大臣 讽刺 ,差个ypm的特辑没搬，补上,http://i1.hdslb.com/bfs/archive/73d62a3442d6db8e25eda2d3ea83acec3ab483b1.jpg,0.0,0.0,-0.25,
BV1TP411G7S2,当年英国为什么找个女的当国王？,社科人文分享官 女王 英国 人物 趣味科普人文 王室 历史人文档案馆 ,-,http://i0.hdslb.com/bfs/archive/88a6848779810cb8b3c728df4049781dd18a3a0c.jpg,0.34464214103805485,0.13754360455586231,-1.6875,
BV14h411c71t,查尔斯成为英国新国王，为什么叫“查理三世”？这个名字非常不吉利，对于英国不是好兆头。,人物 英国 历史 国王 ,-,http://i1.hdslb.com/bfs/archive/8c89b22809ff3e6a6f076edbc9bdb1f4a7d4c65f.jpg,0.31882319724566466,0.08768681980142447,0.0,
BV1E44y1M7Ab,英国为什么没有“皇家陆军”：连国王的头都敢砍,原创 历史 奇闻 学习 文化 人物 ,"英国有皇家海军和皇家空军,为什么没有皇家陆军?",http://i0.hdslb.com/bfs/archive/c82313d53d77c56afb733978b9cadc3d5c7cfff4.jpg,0.30412574187549357,0.0,-0.8125,
BV1JC4y1r73s,进来听听英国国王的声音,英国历史 英国国王 ,1707年，以英格兰与苏格兰签署《联合条约》为标志，原为共主邦联的两国，以“大不列颠”为名义，联合成为了一个新的王国—“大不列颠王国”，简称“英国”。,http://i0.hdslb.com/bfs/archive/93ab9a6de061c8c0a1309869b036b3ec0900bb83.jpg,0.20613696606828608,0.3351757433279261,-0.6875,
BV1Mt41147te,查尔斯有点惨，70岁仍只是王储，他还有希望成为英国国王吗？,英国 王子 伊丽莎白 查尔斯 国王 ,英国王子查尔斯前几天在他的推特上发了个消息，谈了他的新年四个愿望。,http://i0.hdslb.com/bfs/archive/0b1951680c1924ad455da6ae8950b2ab673913a8.jpg,0.1375436045558623,0.2773962289762415,-0.9375,
BV1xP411G7jX,【照理说事】英国新国王为何称为查理三世？他和查理一世、二世是什么关系,女王 英国 继承人 名字 查理三世 ,英国女王离世，所谓国不可一日无主，所以英国马上有了新国王--查理三世。很多朋友们可能有这样的疑问，你看英国女王叫伊丽莎白二世，英国新国王叫查理三世，这个命名是怎么回事呢？,http://i2.hdslb.com/bfs/archive/9aa6f259149725df0ce4b0a2e90f028731ce9d99.jpg,0.13754360455586231,0.2773962289762415,-0.4375,
BV1F2421K7E7,RT分析：查尔斯三世加冕不到一年被传去世，但国王身后事早有安排,英国 梅奈桥行动 英国王室 国王 查尔斯三世 ,3月18日，此前被确诊患有癌症的英国国王查尔斯三世被传去世，引起英国和国际舆论一片哗然，这让本就风波不断的英国王室雪上加霜，随后英国白金汉宫否认国王去世，事情才告一段落。但其实英国早已为应对查尔斯三世去世制定了计划，其葬礼代号为“梅奈桥行动”。  RT本期视频将解答英国国王身后事是如何安排的？,http://i0.hdslb.com/bfs/archive/8afb4e54c33e3e44b40a4c175363dc7981671e16.jpg,0.058509704133672936,0.07734781234369076,-0.375,0.40071547932961027
BV1fC4y1i7bf,【高清英字】英国国王2023圣诞演讲：己所不欲，勿施于人,学习 英语 英国 ,英国王室,http://i2.hdslb.com/bfs/archive/6243d7c8136cbc55e3e5707dc7f3f9697ecca5d4.jpg,0.14587439082056453,0.10371551133313005,-1.125,0.32434672268692777
BV1Ez4y1a7xT,“英国国王加冕仪式”为何备受瞩目？中国人可借此学习到什么？,英国 爱国 学习 中国人 中国 政府 国王 借鉴 加冕 仪式 ,英国国王加冕仪式是英国的传统盛事，也是英国宪政制度中最重要的仪式之一，吸引了全世界的关注和重视。这场仪式是英国历史上的一项重要传统，旨在庆祝国家的稳定和繁荣，同时也象征着英国国家权威的继承和传承。对于中国人来说，英国国王加冕仪式所蕴含的历史、文化、政治等方面的含义，也值得我们去关注和学习。,http://i2.hdslb.com/bfs/archive/df5d60b91634a993d1c45155daddc59a77e64ec6.jpg,0.13754360455586231,0.05325383733705391,-0.6875,0.3236453835308406
BV1M24y1M7Wo,英国国歌--英国国王查尔斯三世的七十年王储生涯以及温莎王朝历代君主,人文 英国 历史 国王 查尔斯三世 ,国王加冕对于英国来说，无疑是一件庄重的大事，祝愿英国王室年年有今日，岁岁有今朝！,http://i1.hdslb.com/bfs/archive/dfa52ff3294eeb43f9b2fef28162c95c039f647b.jpg,0.1683780725300869,0.07734781234369076,0.0625,
BV17U4y1s7PV,17分钟看懂英国历代王朝家族历史,英国 历史 王室 ,从阿尔弗雷德大帝到伊丽莎白二世女王，从公元871年到2021年，17分钟带您看懂传承千年的英国王朝家族历史  自制英国王朝家族谱系图下载链接： 百度网盘：https://pan.baidu.com/s/1bhAsIzJ_ejIiWKt2-UxN5Q，提取码：wwj6 Mega网盘：https://mega.nz/file/pDwjDKiT#rp3Ry84RpO38xnsmTvUs4YUf9O4lbqnc73E9sEghMcA  喜欢本视频的朋友请点赞关注＋留言~感谢您的支持~,http://i0.hdslb.com/bfs/archive/a033927a0cdce129cd222dcad89007bd4e5445ea.jpg,0.07780894359285004,0.10371551133313006,0.0625,
BV14h411c71t,查尔斯成为英国新国王，为什么叫“查理三世”？这个名字非常不吉利，对于英国不是好兆头。,人物 英国 历史 国王 ,-,http://i1.hdslb.com/bfs/archive/8c89b22809ff3e6a6f076edbc9bdb1f4a7d4c65f.jpg,0.31882319724566466,0.08768681980142447,0.0,
BV1Je4y1k7C2,为什么“英国国王”不管事儿，却不是谁都能做好？,故事档案馆 伊丽莎白 女王 伦敦 英国 查尔斯 英国历史 白金汉宫 查理三世 英国国王 ,一键三连推荐给更多朋友！,,,,,
