urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1A64y1H7MV/,伊拉克战争20年，无意义的消耗与秩序的变革【中东14｜伊拉克】,故事档案馆 奥巴马 两伊战争 萨达姆 中东 伊拉克 海湾战争 布什 王骁 伊拉克战争 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i2.hdslb.com/bfs/archive/d88739ca5f7164504ea55f576bb66c8e29695ee7.jpg,0.0,0.05325383733705391,-1.3125,
https://www.bilibili.com/video/BV1tp4y1f7aD/,有事他真上？中东最强激进武装真主党，为何敢硬刚以色列？【中东13丨真主党】,故事档案馆 王骁 以色列 叙利亚 黎巴嫩 伊朗 中东 真主党 什叶派 纳斯鲁拉 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i0.hdslb.com/bfs/archive/08b1f828627cf5334d7b26fd9601a25adbbefa7c.jpg,0.0,0.05325383733705391,-1.375,
https://www.bilibili.com/video/BV1nU4y1d7Vb/,俄罗斯公布美国在乌克兰的生物实验资料，我们一起读一读,星海计划 俄罗斯 美国 历史 新冠 王骁 病毒 乌克兰 生物实验室 打卡挑战 ,当地时间3月10日，俄罗斯在互联网上公布了6个乌克兰实验室的相关文件夹，供全世界下载。6个文件夹涉及13份材料，包括但不限于项目申报书、学术汇报PPT、实验记录、发货单、工资表、销毁清单、信件。,http://i2.hdslb.com/bfs/archive/0b9bbf99e2ffb100be126f4c33294e133adcd3cf.jpg,0.0,0.1123427789154278,-1.0,
https://www.bilibili.com/video/BV1HS4y1Z7S8/,部落、NGO、地缘、宫斗，你敢想它敢有【哈萨克斯坦之乱】,知识分享官 俄罗斯 苏联 历史 纳扎尔巴耶夫 哈萨克斯坦 热点 王骁 骁话一下 ,哈萨克斯坦带来了2022年第一乱，目前乱局看似已经被压下去了，但其实一切都回不去了。他们引进了一尊他们曾经害怕，而且赶不走的大佛。昨天我讲到疫情之后的世界，虽然举了很多积极的例子，但其实我真正的意思是他会带来改变不够，改变并不都是好的，尤其是对于不太能掌控自己命运的人或者国家来说。,http://i1.hdslb.com/bfs/archive/0064bdfa96e9c45fd4c510ce111f1d35e1e505eb.jpg,0.0,0.26969665998264064,-1.8125,
https://www.bilibili.com/video/BV1sp4y1t7Hz/,埃及人上辈子捡了什么宝，能碰上敢这么盘国家的鬼才？,知识分享官 历史 奇闻 埃及 王骁 骁话一下 ,新号看到的人比较少，如果觉得还不错，三连让更多志趣相投的朋友看到吧！,http://i0.hdslb.com/bfs/archive/83d817df0b6449dbbc6dddfd4a6b45725efc4528.jpg,0.0,0.24478531173455215,-0.6875,
https://www.bilibili.com/video/BV1XA411V7hm/,印度炸了，求求莫迪好好抗疫，别玩政治了,知识分享官 社会 历史 印度 奇闻 莫迪 疫情 ,期待你的一键三连~！祝大家身体快乐~,http://i1.hdslb.com/bfs/archive/4a83c496999861bc0036d79d0ee2450f5ecec47c.jpg,0.0,0.22150013430590976,-0.375,
https://www.bilibili.com/video/BV15b4y1Z7r6/,【人文社科①】b站最全志愿填报专业选择指南！61专业100嘉宾！第1期：历史国际关系政治社会心理英文小语种中文 文科专业高考志愿填报,科普 人文 2021高考季 英语 伢伢 历史 大学 毕业季 王骁 lks ,本期专业：历史、政治（含国际关系）、社会、心理、英文、小语种、中文 感谢各位嘉宾：小王Albert（王骁待产中）、小徐、多罗西123、-LKs-、伢伢gagako、溪子心理、是毛布斯呀、James、二锐、小蝶今天吃饱了、魏春露 下期预告：新闻传播、广告、法律、侦查、哲学、马克思主义、教育,http://i2.hdslb.com/bfs/archive/ecfd5bcf5eaaa57e8ea97f7be92b15b5f5cf96eb.jpg,0.0,0.11234277891542778,-0.9375,0.07549208471920343
https://www.bilibili.com/video/BV16g411X7yF/,堕胎 & 枪，美国的路线斗争,历史 美国 王骁 罗伊 最高法院 拜登 堕胎 特朗普 芝加哥 历史人文档案馆 历史人文档案馆2022第二季 ,没拔出的枪和没生出的娃，美国社会无解的两大话题。,http://i1.hdslb.com/bfs/archive/cce630adb2247181458f7862fbe27809a55cfb56.jpg,0.0,0.10658510262542638,-0.875,0.06123094334544521
https://www.bilibili.com/video/BV1h54y157FM/,抗战为什么8年改14年？无名英雄在怎样的绝望中，死命攒出新中国的星星之火？,五月哔刷片·五月新片 电影 历史 东北 中国 抗日 王骁 抗日战争 悬崖之上 影娱哔哔官 ,希望大家可以帮我点亮大拇指小金币小星星，让更多的人看到这段历史。,http://i1.hdslb.com/bfs/archive/f3bddeaad3caee8149d64e1bb5428c26934ce94e.jpg,0.0,0.10658510262542638,-0.5,0.05355095314996731
https://www.bilibili.com/video/BV1sB4y1M7tk/,2005年，美国NGO推翻了这个中国邻国的民选政府,王骁 NGO 骁话一下 知识分享官 美国 历史 阿卡耶夫 吉尔吉斯斯坦 中亚 郁金香 ,突然加更，惊不惊喜，意不意外？下周六看世界·西亚·伊朗系列照常更新，点赞投币转发给志同道合的朋友，我们一起变得更强！,http://i1.hdslb.com/bfs/archive/738a632245e918d275f9b2ecfef3dcf19108917e.jpg,0.0,0.17828145388467143,0.25,
