urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1XA411V7hm/,印度炸了，求求莫迪好好抗疫，别玩政治了,知识分享官 社会 历史 印度 奇闻 莫迪 疫情 ,期待你的一键三连~！祝大家身体快乐~,http://i1.hdslb.com/bfs/archive/4a83c496999861bc0036d79d0ee2450f5ecec47c.jpg,0.0,0.14587439082056453,-0.3125,
https://www.bilibili.com/video/BV1Qh411v7FN/,农神走好！袁隆平的伟大何止杂交稻,科学 知识分享官 苏联 社会 历史 王骁 袁隆平 院士 水稻 农业 ,希望大家可以帮我点亮大拇指小金币小星星，让更多朋友看到这个故事。,http://i0.hdslb.com/bfs/archive/775c65b0722b683ea98d925da36d595be8318fe8.jpg,0.0,0.1191471932867773,-0.3125,
BV1dL411k725,默克尔如何创造德国奇迹，问鼎欧洲？默克尔的十五年权力世界,欧洲 人文 政治 历史 人物 德国 总统 权力 ,-,http://i0.hdslb.com/bfs/archive/ebb919b99952e6f92d09e4e4947d72fa0d6af179.jpg,0.2189880330278088,0.21693381701139697,-1.125,
BV15d4y1T79N,俄：听说德你要组建第四帝国？,波兰球 POLANDBALL 国家球 动画短片群星计划 动画嘉年华2022·至燃之夏 ,审核大大辛苦了！,http://i2.hdslb.com/bfs/archive/56cfc666175c149bd96dc8a4bd4c7350a19326e9.jpg,0.1943143401685815,0.0,-0.4375,
BV1Cf4y1E7WX,从“东德女孩”到“欧洲女王”，默克尔为何能执掌德国16年？,欧洲 德国 默克尔 德国大选 ,当地时间9月26日，德国联邦议院选举拉开帷幕。大选过后，默克尔将正式交出“接力棒”，为自己的16载总理生涯画上句号。默克尔被德国人称为“妈咪”（Mutti），而在欧洲，她的政治影响力如同“女王”。从当选德国历史上第一位女性总理，到3次成功连任，默克尔经历了4位美国总统、4位法国总统、5位英国首相、8位意大利总理......她在任时，德国和欧洲遭遇了一次又一次的危机，她可以说是名副其实的“危机总理”。同时，她还是访华次数最多、对中国最了解的西方领导人之一，足迹遍布中国大江南北。,http://i1.hdslb.com/bfs/archive/3aa81f6d04d9614a4e16bdff11578e39420cf511.jpg,0.18976728433844914,0.20608363501393823,-0.8125,
BV1L541147hi,执掌德国15年，全世界最有权势的女人：默克尔【历史调研室07】,默克尔 知识分享官 历史 德国 ,求关注求三连！,http://i1.hdslb.com/bfs/archive/db69cf448a78b2ee10c8aeefb79422f608464eea.jpg,0.050656087645095244,0.5368927118515179,-0.6875,
BV1D44y1b7ZT,从平民到总理，执掌德国16年，默克尔究竟做了些啥？,知识分享官 人物 德国 地理 历史 政治 默克尔 ,地球知识局——010 地区：德国 时期：2005-2021年,http://i1.hdslb.com/bfs/archive/5322b48cf0d70202411a17d718316abd5b7e3887.jpg,0.06437099366532754,0.46529153233701376,-0.4375,
BV1d44y1g7eg,德意志再武装：走出默克尔陷阱，打破16年的沉睡魔咒，德国能否再次崛起【棱镜视野】,社会观察局 人物 德国 历史 朔尔茨 默克尔 ,默克尔的稳重和灵活，给德国带来了一段难得的繁荣时光，但也为她的继任者带来了极大困扰。,http://i1.hdslb.com/bfs/archive/2cdf1897e85c89f1c1a20a8c8679fec38455fe67.jpg,0.043109987479869535,0.38081653297711143,-1.1875,
BV1Cf4y1E7WX,从“东德女孩”到“欧洲女王”，默克尔为何能执掌德国16年？,欧洲 德国 默克尔 德国大选 ,当地时间9月26日，德国联邦议院选举拉开帷幕。大选过后，默克尔将正式交出“接力棒”，为自己的16载总理生涯画上句号。默克尔被德国人称为“妈咪”（Mutti），而在欧洲，她的政治影响力如同“女王”。从当选德国历史上第一位女性总理，到3次成功连任，默克尔经历了4位美国总统、4位法国总统、5位英国首相、8位意大利总理......她在任时，德国和欧洲遭遇了一次又一次的危机，她可以说是名副其实的“危机总理”。同时，她还是访华次数最多、对中国最了解的西方领导人之一，足迹遍布中国大江南北。,http://i1.hdslb.com/bfs/archive/3aa81f6d04d9614a4e16bdff11578e39420cf511.jpg,0.18976728433844914,0.20608363501393823,-0.8125,0.16333319583823583
BV1Cu411Q71G,如何读书更高效？淘了本1973年的老书，看列宁怎样学习,姜广涛 人文 读书 夏磊 胡歌 社会 阅读 普通话 中国大陆 书籍 胡柯 Leon 姜sir 李旎 鲁有脚 但是还有书籍 罗颖鸾 And Yet The Books Hugh Hu Guangtao Jiang Lei Xia Ge Hu Yingluan Luo Ni Li 但是还有书籍 第2季 但是还有书籍2 姜瑞娟 Ruijuan Jiang 磊哥(昵称) Leon(网配马甲) And Yet The Books 2 叶深 Shen Ye Carly Lee ,很多朋友在私信问我平时怎么读书学习，我水平一般，就不误人子弟了，但是我淘到了一个小册子，讲了猛男读书人的故事，今儿的读书分享就和大家分享列宁同志是怎么读书的。,http://i0.hdslb.com/bfs/archive/5d10025c5b9bf8c41efb8c4a64efb609b29cfd53.jpg,0.05992996822422368,0.021126082608631906,-1.125,0.12901553634311594
BV1D44y1b7ZT,从平民到总理，执掌德国16年，默克尔究竟做了些啥？,知识分享官 人物 德国 地理 历史 政治 默克尔 ,地球知识局——010 地区：德国 时期：2005-2021年,http://i1.hdslb.com/bfs/archive/5322b48cf0d70202411a17d718316abd5b7e3887.jpg,0.06437099366532754,0.46529153233701376,-0.4375,0.10599213135093248
BV1NA411V7me,东南亚衰落怪文科生？大胆一点！怪大学生！,知识分享官 大学 历史 教育 财经 王骁 经济 东南亚 商业 ,新号看到的人比较少，欢迎关注+一键三连！ 每周六，小王陪你看世界~,http://i0.hdslb.com/bfs/archive/ff3dde31136b41032dbd19fd9dec49550bdfe42b.jpg,0.0,0.12636373966504363,-0.1875,
BV1U64y147h2,【钢铁雄心4冷战：铁幕】德意志第四帝国-苏德战争-歼灭两百万苏军（06）,钢铁雄心4 钢铁雄心 德意志 冷战 德国 西德 联邦德国 美苏争霸 第三次世界大战 打卡挑战 ,审核爸爸！！！,http://i1.hdslb.com/bfs/archive/744869024e2d7438c2260a4d60037314df8219b0.jpg,0.09730855609392254,0.1191471932867773,-0.4375,
BV1jY4y1K7Xw,大英失去了女王，帝国失去了遮羞布，权力游戏失去了牌桌,社科人文分享官 英国女王 历史 英国 伊丽莎白 欧洲 有轶见 王室 查尔斯 历史人文档案馆 ,英国女王伊丽莎白二世（1926-2022），是英国在位时间最长的君主（1952-2022）,http://i1.hdslb.com/bfs/archive/e92838c7ed05338e26172798c733657132145f02.jpg,0.04169673782898243,0.05629715757507138,-0.4375,
BV1Ka411Q72y,【唠点小新闻35】东德少女打造第四帝国追求的是什么？,历史 欧洲 国际 默克尔 历史人文档案馆 历史人文档案馆2022第二季 ,默克尔拖垮了欧洲？,http://i1.hdslb.com/bfs/archive/3b868738fb6cdfc17bdfb8a8a6e4ff37fe13fc32.jpg,0.3360969272762575,0.15976420924144444,-0.625,
BV12M411L7YZ,如何从东德无知少女成为德意志女皇，走上权利巅峰的默克尔！,星海计划 德意志 难民 女权 人物 德国 默克尔 访华 传奇人物 东德 社会洞察计划 ,如果让你说出三个熟知的德国领袖，你首先想到的肯定是一个落榜的艺术生，阿道夫·希特勒，另一位可能是铁血宰相俾斯麦，至于第三个，默克尔这个名字或许已经要脱口而出。 默克尔原名安格拉·卡斯纳，严格来说默克尔不是一个名字，它来自于安格拉的首任丈夫，乌尔里希·默克尔，据说两人离婚时，安格拉只带走了洗衣机和这个姓氏，那时，谁也想不到，默克尔三个字将成为过去20年，世界女性权利的巅峰。,http://i1.hdslb.com/bfs/archive/ba6ee1779bc494d43f03feecb83a2ec1bf702477.jpg,0.23794411161289158,0.179522658299189,-0.6875,
BV1K64y1k7Ek,默克尔如何创造德国奇迹，问鼎欧洲？,悬疑 奇闻异事 民间故事 民间传说 ,视频来源于网络,http://i2.hdslb.com/bfs/archive/ffb17db1762c69ba102c02354da5fd719af4e1fc.jpg,0.22150013430590973,0.0,-1.375,
BV1L541147hi,执掌德国15年，全世界最有权势的女人：默克尔【历史调研室07】,默克尔 知识分享官 历史 德国 ,求关注求三连！,http://i1.hdslb.com/bfs/archive/db69cf448a78b2ee10c8aeefb79422f608464eea.jpg,0.050656087645095244,0.5368927118515179,-0.6875,
BV1vo4y1y7nB,默克尔的权利之路：成长于社会主义阵营的政坛女强人，如何到达权力巅峰!,知识分享官 欧洲 人物 德国 历史 默克尔 ,默克尔的权利之路,http://i0.hdslb.com/bfs/archive/f9e56acf4621006c15e624e68002b578a90145be.jpg,0.1123427789154278,0.5270724758293461,-1.125,
BV1D44y1b7ZT,从平民到总理，执掌德国16年，默克尔究竟做了些啥？,知识分享官 政治 人物 德国 历史 地理 默克尔 ,地球知识局——010 地区：德国 时期：2005-2021年,http://i1.hdslb.com/bfs/archive/5322b48cf0d70202411a17d718316abd5b7e3887.jpg,0.06437099366532754,0.46529153233701376,-0.4375,
BV1ra4y1f7Cz,"欧债危机被打崩的欧盟,崛起的默克尔",冷知识 美国 苏联 历史频道 战斗 ,"欧债危机被打崩的欧盟,崛起的默克尔",http://i2.hdslb.com/bfs/archive/ec1f1d4e89de44194cf0ac25316fee89384aa7b5.jpg,0.07734781234369076,0.0,-1.125,0.3249317266808788
BV14G411a7mF,欧债危机：美国如何干崩欧盟-阿拉伯之春的前奏曲,美国 正能量 二战 欧盟 我的打工日记 金融危机 经济 抗日战争 边境战争 领土完整 百日招聘，就业集结令！ ,被世人称作欧债危机的乱局不仅深刻影响了整个欧洲的经济形势，也为全世界的金融工作者上了生动的一课。 不过很少有人知道，希腊的财政状况仅仅只是欧债危机的导火索。真正引爆欧债危机的幕后黑手是美国华尔街的金融大鳄们。 那么，美国是如何一步一步引爆欧债危机的呢？希腊的财政状况与欧债危机的爆发又存在怎样的联系呢？,http://i2.hdslb.com/bfs/archive/d9fab1fc8c60e807f8f152a46f19eb57210b9bdf.jpg,0.05629715757507138,0.0,-0.6875,0.2510981436119978
BV1sL4y187t8,默克尔西装16年只换颜色不换款,德国 西装 新冠疫情 总理 默克尔 金融危机 欧债危机 德国大选 ,安格拉·默克尔，德国总理，十年如一日的短发造型，款型不变的彩色西装上衣，也正是这样的她，执掌德国16年、三次大选连任，默克尔带领德国渡过了金融危机、欧债危机，以及新冠疫情等一次又一次危机。,http://i1.hdslb.com/bfs/archive/b5c0631a17426e82fa5d2f9ee5ecb88a338979b1.jpg,0.07734781234369076,0.2169338170113969,-1.0625,0.2421351114425575
BV1Yp4y1Q7Sp,东德人民军恩格斯警卫团大换防仪式,历史 德国 德意志 东德 柏林 民主德国 ,https://www.youtube.com/watch?v=cav4hmS9qkw 东德人民军恩格斯警卫团大换防仪式,http://i0.hdslb.com/bfs/archive/bbd7a4b583b3b502a423054ea4663472b84e9d85.jpg,0.06997254341808112,0.15976420924144444,0.0,
BV1Zp4y1F7Hx,失落33年、消失的东德：东欧社会主义崩溃的真正悲剧到底是什么？,今天也要好好工作 正能量 俄罗斯 二战 科学 德国 科普记录 抗日战争 边境战争 领土完整 今天也要好好工作 x 拉夫劳伦 ,在两德统一之后，东德的经济实行了全面转轨，这给人民群众的生活带来了巨大的撕裂与困顿，当社会的核心价值从公平转换为效率，这份认同感究竟该如何建立？,http://i2.hdslb.com/bfs/archive/4a854aa79a26a213d278e39ce70972a58e366584.jpg,0.050656087645095244,0.04723062045463176,-0.1875,
BV1oc411g7N6,东德是什么样的?穿过柏林墙从西德到东德,德国 冷战 东德 社会主义 柏林墙 西柏林 东柏林 ,-,http://i0.hdslb.com/bfs/archive/32d079e3008e937b2500e54ce39a263c5d9b1401.jpg,0.13378509294631244,0.06804963087832473,-0.1875,
BV1z34y1o7d6,默克尔落幕！东德少女如何拖垮欧洲，打造第四帝国,知识分享官 人物 德国 历史 读书 西德 默克尔 难民危机 欧债危机 ,一键三连推荐给更多朋友！,,,,,
