urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1GD4y1r7Lg/,为什么美国的能源安全，大家就不安全？,故事档案馆 能源 欧洲 美国 天然气 页岩气 石油 沙特 油价 北溪二号 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/f8c2d304647a0a6691e01f6a741a0145941496f7.jpg,0.1908740661302035,0.10658510262542638,-0.875,
https://www.bilibili.com/video/BV1aq4y1d7Be/,为什么美国养的公知要忽悠美国？看“新铁三角”如何打造美式军国主义,知识分享官 历史 美国 地理 白宫 王骁 拜登 公知 智库 骁话一下 ,如果有收获，欢迎一键三连支持一下！ 计数太太：距离骁鸽回归倒计时84天。,http://i1.hdslb.com/bfs/archive/2e1188bb7f4ff65cde9df479af9090113b1712af.jpg,0.18576795947976335,0.10658510262542638,-1.3125,
https://www.bilibili.com/video/BV1ZX4y1Z7o3/,伊朗沙特为何复交？为什么在中国？美国怕了吗？,故事档案馆 美国 中国 德黑兰 也门 伊朗 王骁 沙特 以色列 中东 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/0ba410015fc1b81ba8ce32f5865ab5e430c342db.jpg,0.15592892548708362,0.1686568927747246,-0.3125,
https://www.bilibili.com/video/BV15C4y1776r/,第109期上 王骁来了！那就聊聊英国和卡梅伦返聘吧,星海计划 英国 王骁 大英帝国 卡梅伦 英国首相 热点观察局 苏纳克 ,-,http://i0.hdslb.com/bfs/archive/ee03fd19f340ce3c6e3fb6034d31fe019fed5caf.jpg,0.0,0.3684799318577813,-0.5,
https://www.bilibili.com/video/BV19D4y1w7yk/,专门成立警察抓女人露头发？为什么伊朗坚持保守？,故事档案馆 美国 王骁 波斯 伊朗 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/0bf027dd4ddb07fd773e88cbfe8f693d3d24803d.jpg,0.06335481222196541,0.26242093626195995,-0.5,
https://www.bilibili.com/video/BV1VN4y1c7Fq/,和美国媒体人唠嗑：大学实在是上不起了【王骁 x Rachel】,故事档案馆 夏夜故事会 大学 留学 学习 美国 教育 堕胎 美国留学 王骁 学费 ,前段时间认识了一个美国左翼媒体人，她非常希望了解中国，我们就唠唠嗑。那天主要聊了关于美国当时比较热门的新闻，比如堕胎，持枪和教育，其中教育聊的比较多，主要是集中在价格问题上。现在刚刚尝试，未来还会尝试更多和国际媒体人的交流，欢迎大家的关注~,http://i0.hdslb.com/bfs/archive/acef0c7c525cbbc5997a7fba48256d2d27996912.jpg,0.0674430476929675,0.22437465840763213,-0.5625,
https://www.bilibili.com/video/BV1J84y1w7RA/,美国火车侧翻，世界帝国的基建怎么这么差？| Overlap,故事档案馆 火车 美国 底浪 翻车 BT 王骁 小王 overlap ,美国俄亥俄州火车翻车，导致化学物品污染当地环境，严重损害老百姓的生活。美国交通曾经是美国的名片，但是今天中国铁路发展日新月异，美国基础设施却成了一个反面案例。为什么会这样，美国人如何看待国营铁路？这一集底浪Wave的Overlap，我和美国独立媒体BreakThrough News一起聊聊，铁路的私营和国营。,http://i2.hdslb.com/bfs/archive/921d5415db99c164411fda44e4e095a4e044be19.jpg,0.06335481222196541,0.17952265829918895,-0.9375,0.09076422102895862
https://www.bilibili.com/video/BV17u411X7Js/,美国神偷：混子想卖地皮，竟混成外国首相，美国如何偷走萨摩亚？,故事档案馆 地理 美国 历史 人物 美国内战 夏威夷 美属萨摩亚 萨摩亚 打卡挑战 ,美国，一个从英国出来的昂撒民族，从北美洲的几个殖民据点，一步步发展成领土面积世界第四，人口世界第三的超级大国，它的土地没有一寸是靠继承祖先。我想通过一个个节目，告诉大家，美国是怎么样变得这么大的。这个系列的名字，我们就叫《美国神偷》，欢迎来到新系列第一集，美属萨摩亚。,http://i2.hdslb.com/bfs/archive/01adcdb3969f79e69742a212fe2e413be9cb2baa.jpg,0.10657035539480768,0.10658510262542638,-0.875,0.073864797869025
https://www.bilibili.com/video/BV12k4y1u7sh/,美国军队最集权，所以效率最高丨Overlap,故事档案馆 中国 高铁 美国 拜登 基建狂魔 基建 Overlap 美国基建 基建计划 ,美国政府反复强调要推动基础设施建设，看起来这应该是一个可以取得跨党派支持，非常政治正确的事情，但是却一直难以推动，由于美国是世界霸主，谁都会关注，导致美国的基建危机甚至成了国际话题。这次，美国媒体人又想来和我聊聊，中国人如何看待自己的基建设施，如何看待美国的基建问题。,http://i2.hdslb.com/bfs/archive/2996a91f6c3ced9539c5feec2d9e8714d0cf532a.jpg,0.07244081925041987,0.10658510262542638,-0.625,0.06422999088148215
https://www.bilibili.com/video/BV1KH4y1z7c8/,我们把各国军人拉到一起开了个会，指了条未曾设想的道路,故事档案馆 中国 北京香山论坛 区域冲突 全球南方 发展中国家 王骁 国际秩序 世界体系 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/ca704f9a5e36fa31e06bf1d7a9a4c6d80eb1014a.jpg,0.0,0.1130407841661348,0.375,
https://www.bilibili.com/video/BV1pk4y1F74a/,中东唯一的红色政权，如何变成阿拉伯的火药桶？【中东07丨也门】,故事档案馆 曼德海峡 也门 红海 中东 王骁 阿拉伯 阿拉伯半岛 胡赛武装 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i2.hdslb.com/bfs/archive/61a45ac72d2430ec98c39251627986b616a5344a.jpg,0.0,0.11304078416613478,0.25,
https://www.bilibili.com/video/BV1Yg411y7iq/,印度百年外交战略演化：如何以“中国”之名，扩大南亚霸权？,英国 印度 美国 莫迪 王骁 南亚 一带一路 印度洋 尼赫鲁 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/b1c93a708646670200446ad50b6947336a74e056.jpg,0.0,0.1595519155841406,0.1875,
BV1ZX4y1Z7o3,伊朗沙特为何复交？为什么在中国？美国怕了吗？,故事档案馆 美国 中国 也门 中东 以色列 伊朗 沙特 王骁 德黑兰 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/0ba410015fc1b81ba8ce32f5865ab5e430c342db.jpg,0.15592892548708362,0.1686568927747246,-0.3125,
BV1YD4y1D79m,6分钟看懂美国三权分立制度-总统、内阁、国会、参众议院、最高法院……,美国 历史 人文 文化 学习 趣味科普人文 制度 经济 三权分立 ,-,http://i0.hdslb.com/bfs/archive/9352498976ca1b05f76540480f5e33175f2b40c3.jpg,0.1350734836708713,0.05355095314996731,-2.0625,
BV1LG4y1K7gv,美国神偷：抢墨西哥领土还要标榜正义，美国宣传不服不行,故事档案馆 美国 王骁 墨西哥 奥斯汀 休斯顿 得克萨斯 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/e9d853d172ef024084523f8dc44dd7634c418d54.jpg,0.11129859886312513,0.20954240380710126,-0.8125,
BV1LG4y1K7gv,美国神偷：抢墨西哥领土还要标榜正义，美国宣传不服不行,故事档案馆 美国 王骁 墨西哥 奥斯汀 休斯顿 得克萨斯 ,一键三连推荐给更多朋友！,http://i2.hdslb.com/bfs/archive/e9d853d172ef024084523f8dc44dd7634c418d54.jpg,0.11129859886312513,0.20954240380710126,-0.8125,
BV1vg41187N8,开除财长，甩锅下属，最“短命”首相已成定局？,英国 财经 英镑汇率 甩锅 首相 英国首相 特拉斯 ,开除财长，甩锅下属，最“短命”首相已成定局？,http://i1.hdslb.com/bfs/archive/231c5e340fe7eaa5cac631e34abfd81b6a29d0c0.jpg,0.0,0.2095424038071012,-0.8125,
BV1J84y1w7RA,美国火车侧翻，世界帝国的基建怎么这么差？| Overlap,故事档案馆 美国 火车 底浪 王骁 BT 翻车 小王 overlap ,美国俄亥俄州火车翻车，导致化学物品污染当地环境，严重损害老百姓的生活。美国交通曾经是美国的名片，但是今天中国铁路发展日新月异，美国基础设施却成了一个反面案例。为什么会这样，美国人如何看待国营铁路？这一集底浪Wave的Overlap，我和美国独立媒体BreakThrough News一起聊聊，铁路的私营和国营。,http://i2.hdslb.com/bfs/archive/921d5415db99c164411fda44e4e095a4e044be19.jpg,0.06335481222196541,0.17952265829918895,-0.9375,
