urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1uQ4y1W7MH/,从不敢让领导坐，到不需要人来飞，中国无人直升机有多牛？,无人机 故事档案馆 中国 旋戈 直升机研究所 王骁 景德镇 无人直升机 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/6d4dabc8658a02af85fe51b12941f3e682ffe157.jpg,0.15592892548708362,0.0,-1.125,
https://www.bilibili.com/video/BV15G4y1t7g9/,【读报告】国际供应链怎么断了？中国该怎么办？,美国 文化 社会 世界开放报告 全球化 经济 特朗普 拜登 进博会 热点观察局 B站宝藏媒体人 ,我喜欢看榜单，我以前说过，现代国际舆论就是要多造榜单，通过榜单这种最容易看得懂的东西，来建立自己的话语体系。今天，我们就一起去到进博会这场国际研讨会，来跟大家一起读读这份报告。 一键三连，推荐给更多的朋友！一起变得更强！,http://i0.hdslb.com/bfs/archive/f59c3606226093aa1d6437fe2e88e6e6528fe94d.jpg,0.0787446034559451,0.048185057524899266,-1.375,
https://www.bilibili.com/video/BV1ks4y1M7gu/,都说中国发展的秘密藏在招商，南京是怎么做的？,中国 南京 秦淮河 夫子庙 钟山 投资 ,一键三连推荐给更多朋友！,http://i0.hdslb.com/bfs/archive/753eaf7fa037668f0c7ca79d5983c187c002b710.jpg,0.0787446034559451,0.0,-0.9375,
https://www.bilibili.com/video/BV15b4y1Z7r6/,【人文社科①】b站最全志愿填报专业选择指南！61专业100嘉宾！第1期：历史国际关系政治社会心理英文小语种中文 文科专业高考志愿填报,科普 人文 2021高考季 英语 伢伢 历史 大学 毕业季 王骁 lks ,本期专业：历史、政治（含国际关系）、社会、心理、英文、小语种、中文 感谢各位嘉宾：小王Albert（王骁待产中）、小徐、多罗西123、-LKs-、伢伢gagako、溪子心理、是毛布斯呀、James、二锐、小蝶今天吃饱了、魏春露 下期预告：新闻传播、广告、法律、侦查、哲学、马克思主义、教育,http://i2.hdslb.com/bfs/archive/ecfd5bcf5eaaa57e8ea97f7be92b15b5f5cf96eb.jpg,0.0,0.2379441116128916,-1.3125,
https://www.bilibili.com/video/BV1NA411V7me/,东南亚衰落怪文科生？大胆一点！怪大学生！,知识分享官 财经 历史 教育 大学 王骁 经济 东南亚 商业 ,新号看到的人比较少，欢迎关注+一键三连！ 每周六，小王陪你看世界~,http://i0.hdslb.com/bfs/archive/ff3dde31136b41032dbd19fd9dec49550bdfe42b.jpg,0.0,0.17952265829918895,-1.375,
https://www.bilibili.com/video/BV1ig411o7yA/,这是我看过最刺激的加油视频｜8位up+1位神秘嘉宾的梦幻联动,人文 高考 心理 学习 知识 2022高考季 ,8位知识区up与能量加油站小姐姐，为大家送鼓励送温暖啦～硬核的半佛仙人，智能路障，我是怪异君，阿Test正经比比，正经法律，小王Albert，江湖举人，溪子心理，看看你喜欢的up说了些什么？,http://i1.hdslb.com/bfs/archive/f4273e0897956ae23de1e0ff3be09540a3dff57a.jpg,0.0,0.14291972952214924,-0.75,
https://www.bilibili.com/video/BV15b4y1Z7r6/,【人文社科①】b站最全志愿填报专业选择指南！61专业100嘉宾！第1期：历史国际关系政治社会心理英文小语种中文 文科专业高考志愿填报,科普 人文 2021高考季 英语 伢伢 历史 大学 毕业季 王骁 lks ,本期专业：历史、政治（含国际关系）、社会、心理、英文、小语种、中文 感谢各位嘉宾：小王Albert（王骁待产中）、小徐、多罗西123、-LKs-、伢伢gagako、溪子心理、是毛布斯呀、James、二锐、小蝶今天吃饱了、魏春露 下期预告：新闻传播、广告、法律、侦查、哲学、马克思主义、教育,http://i2.hdslb.com/bfs/archive/ecfd5bcf5eaaa57e8ea97f7be92b15b5f5cf96eb.jpg,0.0,0.2379441116128916,-1.3125,0.07181402574531057
https://www.bilibili.com/video/BV16g411X7yF/,堕胎 & 枪，美国的路线斗争,历史 美国 王骁 罗伊 最高法院 拜登 堕胎 特朗普 芝加哥 历史人文档案馆 历史人文档案馆2022第二季 ,没拔出的枪和没生出的娃，美国社会无解的两大话题。,http://i1.hdslb.com/bfs/archive/cce630adb2247181458f7862fbe27809a55cfb56.jpg,0.0,0.048185057524899266,-1.375,0.05850970413367294
https://www.bilibili.com/video/BV1h54y157FM/,抗战为什么8年改14年？无名英雄在怎样的绝望中，死命攒出新中国的星星之火？,五月哔刷片·五月新片 电影 历史 东北 中国 抗日 王骁 抗日战争 悬崖之上 影娱哔哔官 ,希望大家可以帮我点亮大拇指小金币小星星，让更多的人看到这段历史。,http://i1.hdslb.com/bfs/archive/f3bddeaad3caee8149d64e1bb5428c26934ce94e.jpg,0.05992996822422368,0.048185057524899266,-1.0,0.051171029771728015
https://www.bilibili.com/video/BV1xK4y1V7P7/,三胎来了！为了让咱们敢生孩子，国家要大变样,人文 知识分享官 情感 职场 社会 女性 七普 二胎 生孩子 三胎 ,欢迎各位三连，祝待产的骁哥变得更强！,http://i2.hdslb.com/bfs/archive/7ebe25f9d3f7fb818c45a27e80d70b2db33c63d6.jpg,0.0,0.10658510262542638,0.1875,
